cpg,gene,chromosome,f_type
cg24513381,PRRX1,chr1,Open_Sea
cg14953762,PRSS12,chr4,S_Shore
cg05348216,PRSS16,chr6,S_Shelf
cg07539583,PRSS16,chr6,N_Shelf
cg06077305,PRSS22,chr16,Island
cg02094273,PRSS23,chr11,Open_Sea
cg02863489,PRSS27,chr16,Island
cg20797766,PRSS27,chr16,Island
cg04231541,PRSS41,chr16,Island
cg25374494,PRSS46,chr3,Open_Sea
cg00817731,PRSS50,chr3,Island
cg01788113,PRSS50,chr3,Island
cg02032097,PRSS50,chr3,N_Shelf
cg13303179,PRSS50,chr3,Island
cg17460445,PRSS50,chr3,S_Shore
cg02525722,PRSS51,chr8,Open_Sea
cg09623162,PRSS53,chr16,Open_Sea
cg27581721,PRSS53,chr16,S_Shelf
cg05106869,PRSS8,chr16,Open_Sea
cg24618739,PRTFDC1,chr10,Open_Sea
cg03004350,PRTN3,chr19,Island
cg23357789,PRTN3,chr19,Island
cg23525853,PRTN3,chr19,Island
cg11880010,PRUNE2,chr9,Open_Sea
cg13543436,PRUNE2,chr9,Open_Sea
cg26960370,PSAP,chr10,Open_Sea
cg03175513,PSD3,chr8,Open_Sea
cg04249541,PSD3,chr8,Open_Sea
cg23400169,PSD3,chr8,Open_Sea
cg05134019,PSEN2,chr1,S_Shore
cg03612683,PSG11,chr19,Open_Sea
cg14694712,PSG5,chr19,Open_Sea
cg22941025,PSG5,chr19,Open_Sea
cg14258980,PSG6,chr19,Open_Sea
cg18693474,PSG7,chr19,Open_Sea
cg18066001,PSG8,chr19,Open_Sea
cg21075900,PSG9,chr19,Open_Sea
cg14100227,PSIP1,chr9,Island
cg16566579,PSKH1,chr16,S_Shelf
cg00417576,PSMA1,chr11,Open_Sea
cg26790547,PSMA1,chr11,Island
cg08250978,PSMA5,chr1,Open_Sea
cg24845933,PSMA6P4,chr13,Open_Sea
cg04928513,PSMA7,chr20,N_Shore
cg12800803,PSMA7,chr20,N_Shore
cg15580043,PSMA7,chr20,S_Shore
cg09224534,PSMB1,chr6,Island
cg20056914,PSMB11,chr14,Open_Sea
cg00986762,PSMB2,chr1,Island
cg14335349,PSMB7,chr9,Open_Sea
cg05242261,PSMB8,chr6,S_Shore
cg16186435,PSMB8,chr6,N_Shore
cg20848216,PSMB8,chr6,S_Shore
cg22510079,PSMB8,chr6,N_Shelf
cg24031377,PSMB8,chr6,N_Shore
cg24326130,PSMB8,chr6,S_Shore
cg01979171,PSMB9,chr6,N_Shelf
cg08818207,PSMB9,chr6,N_Shore
cg20357228,PSMB9,chr6,N_Shelf
cg23132351,PSMB9,chr6,N_Shelf
cg25110511,PSMB9,chr6,Island
cg19549731,PSMC6,chr14,N_Shore
cg14255062,PSMD5,chr9,S_Shore
cg02013018,PSMD9,chr12,N_Shore
cg10228706,PSME2,chr14,S_Shore
cg18304813,PSME2,chr14,N_Shore
cg03340715,PSMF1,chr20,Island
cg22249046,PSMG1,chr21,N_Shelf
cg03789088,PSMG4,chr6,Open_Sea
cg11903854,PSMG4,chr6,Open_Sea
cg25380351,PSORS1C1,chr6,Open_Sea
cg19921947,PSPH,chr7,Open_Sea
cg14149663,PTAR1,chr9,N_Shelf
cg08471846,PTBP1,chr19,S_Shore
cg09915940,PTBP1,chr19,Island
cg17357561,PTBP1,chr19,Island
cg25536300,PTBP1,chr19,Island
cg25769469,PTCD2,chr5,Open_Sea
cg19622777,PTCD3,chr2,Open_Sea
cg00638945,PTCH1,chr9,N_Shore
cg07115975,PTCH1,chr9,Island
cg13456470,PTCH1,chr9,N_Shore
cg13563132,PTCH1,chr9,Open_Sea
cg00329697,PTCH2,chr1,Open_Sea
cg17227235,PTCHD1,chrX,Open_Sea
cg18005219,PTCHD1,chrX,Island
cg18971750,PTCHD1-AS,chrX,Open_Sea
cg01368812,PTCHD2,chr1,Island
cg05379302,PTCHD2,chr1,Island
cg20116804,PTCHD4,chr6,Island
cg23618440,PTCHD4,chr6,Island
cg01928820,PTCRA,chr6,Open_Sea
cg02077766,PTCRA,chr6,Open_Sea
cg12093620,PTDSS1,chr8,Open_Sea
cg02694576,PTDSS2,chr11,N_Shore
cg04254609,PTER,chr10,Island
cg18759960,PTF1A,chr10,Island
cg05302386,PTGDR,chr14,Island
cg11962524,PTGDR2,chr11,N_Shore
cg09208942,PTGER2,chr14,Open_Sea
cg21502048,PTGER2,chr14,N_Shore
cg17218713,PTGER3,chr1,Island
cg08164315,PTGER4,chr5,N_Shore
cg26597539,PTGER4,chr5,Island
cg24730207,PTGES2,chr9,S_Shore
cg08027110,PTGES3,chr12,Island
cg20253639,PTGES3,chr12,Island
cg21311292,PTGES3P3,chr4,Open_Sea
cg18937014,PTGFRN,chr1,N_Shelf
cg10772290,PTGIS,chr20,Island
cg14561904,PTGR1,chr9,Open_Sea
cg16739463,PTH,chr11,Open_Sea
cg01288372,PTH2R,chr2,Island
cg06391199,PTH2R,chr2,Island
cg06562306,PTH2R,chr2,Island
cg21302622,PTH2R,chr2,N_Shore
cg23524735,PTH2R,chr2,Island
cg24769821,PTH2R,chr2,Island
cg00341935,PTK2B,chr8,Open_Sea
cg20546928,PTK2B,chr8,N_Shore
cg26330738,PTK2B,chr8,Open_Sea
cg17029694,PTK6,chr20,S_Shore
cg06052255,PTN,chr7,Open_Sea
cg09610772,PTP4A1P6,chr11,Island
cg15146462,PTP4A1P6,chr11,Island
cg18725375,PTP4A1P6,chr11,Island
cg11756387,PTP4A2,chr1,N_Shelf
cg27549075,PTP4A2,chr1,Open_Sea
cg26830233,PTPLAD1,chr15,Island
ch.15.979660F,PTPLAD1,chr15,Open_Sea
cg17146731,PTPN13,chr4,S_Shore
cg24465469,PTPN14,chr1,Island
cg09487245,PTPN18,chr2,Island
cg06211243,PTPN2,chr18,N_Shelf
cg20897949,PTPN21,chr14,Open_Sea
cg19986876,PTPN23,chr3,S_Shore
cg26318116,PTPN23,chr3,Island
cg13062406,PTPN5,chr11,Island
cg17250701,PTPN5,chr11,Island
cg24437859,PTPN6,chr12,Open_Sea
cg15607618,PTPRA,chr20,Island
cg26863380,PTPRA,chr20,Open_Sea
cg27423323,PTPRA,chr20,Open_Sea
cg14621763,PTPRD,chr9,N_Shore
cg26326208,PTPRE,chr10,Open_Sea
cg00007221,PTPRF,chr1,S_Shore
cg07586435,PTPRF,chr1,N_Shore
cg11851915,PTPRF,chr1,S_Shelf
cg19824710,PTPRF,chr1,N_Shore
cg24466421,PTPRF,chr1,Island
cg05508062,PTPRG,chr3,Open_Sea
cg27606618,PTPRG,chr3,Open_Sea
cg19864138,PTPRG-AS1,chr3,N_Shelf
cg11261264,PTPRH,chr19,Open_Sea
cg12148919,PTPRK,chr6,Island
cg02030008,PTPRN2,chr7,Island
cg02505956,PTPRN2,chr7,S_Shore
cg02538280,PTPRN2,chr7,Island
cg02876293,PTPRN2,chr7,Island
cg04864441,PTPRN2,chr7,Open_Sea
cg05766510,PTPRN2,chr7,Island
cg06242102,PTPRN2,chr7,Island
cg06527535,PTPRN2,chr7,S_Shelf
cg09017928,PTPRN2,chr7,S_Shore
cg10322560,PTPRN2,chr7,S_Shore
cg10620881,PTPRN2,chr7,N_Shore
cg10650290,PTPRN2,chr7,Open_Sea
cg10720723,PTPRN2,chr7,N_Shore
cg12348202,PTPRN2,chr7,Island
cg14157417,PTPRN2,chr7,Open_Sea
cg14419740,PTPRN2,chr7,Island
cg15771432,PTPRN2,chr7,Island
cg17658976,PTPRN2,chr7,S_Shore
cg17816173,PTPRN2,chr7,N_Shore
cg18601426,PTPRN2,chr7,Island
cg21323106,PTPRN2,chr7,S_Shore
cg21584493,PTPRN2,chr7,Island
cg22056595,PTPRN2,chr7,Open_Sea
cg22530232,PTPRN2,chr7,N_Shore
cg22623223,PTPRN2,chr7,Island
cg23759393,PTPRN2,chr7,N_Shore
cg25143162,PTPRN2,chr7,Open_Sea
cg26490671,PTPRN2,chr7,Open_Sea
cg27392792,PTPRN2,chr7,Island
cg27448110,PTPRN2,chr7,Island
cg06357925,PTPRO,chr12,Island
cg10646402,PTPRO,chr12,Island
cg19402885,PTPRO,chr12,N_Shore
cg22207537,PTPRO,chr12,Island
cg22374861,PTPRO,chr12,Island
cg25816184,PTPRO,chr12,N_Shore
cg27196745,PTPRO,chr12,Island
cg21146957,PTPRQ,chr12,Open_Sea
cg27648793,PTPRQ,chr12,Open_Sea
cg22376706,PTPRR,chr12,Open_Sea
cg20379170,PTPRS,chr19,Island
cg27420590,PTPRS,chr19,N_Shelf
cg03403065,PTPRT,chr20,Island
cg04541293,PTPRT,chr20,Island
cg07167168,PTPRT,chr20,Island
cg08413157,PTPRT,chr20,Island
cg13168820,PTPRT,chr20,Island
cg21672843,PTPRT,chr20,Island
cg01115565,PTPRU,chr1,N_Shore
cg10010183,PTPRU,chr1,Open_Sea
cg11336887,PTPRU,chr1,Open_Sea
cg13896328,PTPRU,chr1,Open_Sea
cg03721281,PTRF,chr17,Island
cg18183406,PTRF,chr17,Island
cg05265306,PTRH2,chr17,N_Shore
cg26671554,PTRH2,chr17,N_Shore
cg01419679,PTTG1IP,chr21,Island
cg17353057,PTTG1IP,chr21,Island
cg16524242,PTX4,chr16,S_Shore
cg13436343,PUM1,chr1,Island
cg20976977,PUM1,chr1,Open_Sea
cg00079023,PURA,chr5,N_Shore
cg09969018,PURG,chr8,S_Shore
cg21270060,PUS1,chr12,N_Shelf
cg05520940,PVRL1,chr11,N_Shore
cg26921987,PVRL1,chr11,Open_Sea
cg01765152,PVT1,chr8,Open_Sea
cg06986734,PVT1,chr8,Open_Sea
cg07283441,PVT1,chr8,Open_Sea
cg20847701,PVT1,chr8,Open_Sea
cg22283754,PVT1,chr8,Open_Sea
cg23896695,PVT1,chr8,Open_Sea
cg24146714,PVT1,chr8,Open_Sea
cg13814761,PXDC1,chr6,Open_Sea
cg01271695,PXDN,chr2,Open_Sea
cg25181651,PXDN,chr2,Island
cg04055693,PXDNL,chr8,Open_Sea
cg13274978,PXDNL,chr8,N_Shore
cg14533298,PXDNL,chr8,Open_Sea
cg22653915,PXDNL,chr8,Open_Sea
cg26672652,PXDNL,chr8,S_Shelf
cg06512815,PXK,chr3,Open_Sea
cg24119284,PXK,chr3,Open_Sea
cg24175188,PXK,chr3,Open_Sea
cg11704435,PXMP2,chr12,Open_Sea
cg24873872,PXT1,chr6,S_Shore
cg01059100,PYCARD,chr16,S_Shore
cg02900356,PYCARD,chr16,S_Shore
cg21379851,PYCR1,chr17,N_Shelf
cg07049680,PYCR2,chr1,Island
cg20334115,PYCR2,chr1,N_Shelf
cg24361896,PYCR2,chr1,Island
cg00133595,PYDC1,chr16,Island
cg07275305,PYDC1,chr16,Island
cg08346922,PYDC1,chr16,S_Shore
cg10038009,PYDC1,chr16,Island
cg26618903,PYROXD2,chr10,Open_Sea
cg14953672,PYY,chr17,N_Shore
cg05329960,QKI,chr6,Open_Sea
cg26728382,QKI,chr6,Open_Sea
cg25727520,QPCT,chr2,Open_Sea
cg13643914,QRFPR,chr4,Island
cg24727399,QRFPR,chr4,Island
cg02653313,QRICH1,chr3,Island
cg18067520,QRSL1,chr6,Open_Sea
cg03347444,QSER1,chr11,Open_Sea
cg15631106,QSOX1,chr1,Open_Sea
cg24150012,QSOX1,chr1,Open_Sea
cg05324989,QTRT1,chr19,N_Shore
cg22569523,QTRT1,chr19,S_Shore
cg12715136,R3HCC1L,chr10,Open_Sea
cg06222048,R3HDM1,chr2,N_Shore
cg13444361,R3HDM2,chr12,Open_Sea
cg09675889,R3HDM4,chr19,Island
cg00250525,RAB11FIP1,chr8,Open_Sea
cg13625816,RAB11FIP1,chr8,N_Shore
cg25948328,RAB11FIP2,chr10,Open_Sea
cg07768268,RAB11FIP3,chr16,Open_Sea
cg00447970,RAB11FIP4,chr17,S_Shore
cg05358729,RAB11FIP4,chr17,Island
cg10149836,RAB11FIP4,chr17,S_Shore
cg13726682,RAB11FIP4,chr17,Island
cg24935900,RAB11FIP5,chr2,Island
cg24543596,RAB13,chr1,N_Shelf
cg02016328,RAB18,chr10,Island
cg06363569,RAB18,chr10,N_Shore
cg27286967,RAB1B,chr11,Island
cg11688093,RAB20,chr13,Open_Sea
cg01801750,RAB21,chr12,Island
cg05932702,RAB21,chr12,N_Shore
cg05364141,RAB29,chr1,N_Shelf
cg15468739,RAB30,chr11,Open_Sea
cg20191858,RAB30,chr11,Open_Sea
cg02530437,RAB34,chr17,Island
cg01844235,RAB36,chr22,Island
cg15450768,RAB36,chr22,N_Shore
cg14536899,RAB3A,chr19,Island
cg03331695,RAB40A,chrX,Open_Sea
cg03828193,RAB40B,chr17,S_Shore
cg15776613,RAB40B,chr17,N_Shore
cg04135806,RAB40C,chr16,S_Shelf
cg03301331,RAB4A,chr1,Island
cg09850632,RAB4A,chr1,Island
cg04671526,RAB4B,chr19,Open_Sea
cg26404886,RAB5B,chr12,Open_Sea
cg25961292,RAB6A,chr11,Open_Sea
cg05393726,RAB6B,chr3,Island
cg15033153,RAB7A,chr3,Open_Sea
cg19991780,RAB7A,chr3,Open_Sea
cg26867765,RAB7A,chr3,S_Shelf
cg07068735,RAB8B,chr15,Open_Sea
cg01782132,RABEP2,chr16,N_Shore
ch.1.173201084F,RABGAP1L,chr1,Open_Sea
cg11138679,RABGGTA,chr14,N_Shore
cg03116424,RABIF,chr1,Island
cg07494887,RABL2A,chr2,Open_Sea
cg18172591,RABL2A,chr2,Island
cg12986501,RABL6,chr9,Island
cg21175873,RABL6,chr9,S_Shore
cg01821684,RAC1,chr7,S_Shore
cg01891711,RAC2,chr22,Open_Sea
cg22643740,RAC2,chr22,Open_Sea
cg17434273,RACGAP1,chr12,S_Shore
cg04526965,RAD17,chr5,S_Shore
cg13794334,RAD23B,chr9,Island
cg14325160,RAD23B,chr9,Island
cg14086642,RAD51,chr15,Island
cg07709606,RAD51AP2,chr2,Open_Sea
cg19578161,RAD51B,chr14,Open_Sea
cg18302940,RAD51L3-RFFL,chr17,Open_Sea
cg10695234,RAD54B,chr8,S_Shore
cg23639841,RAD54B,chr8,Island
cg25106172,RAD9A,chr11,S_Shelf
cg17382939,RAD9B,chr12,S_Shore
cg05495949,RADIL,chr7,Island
cg10406205,RADIL,chr7,Open_Sea
cg19979896,RAET1E,chr6,Open_Sea
cg23231670,RAET1L,chr6,Open_Sea
cg06288355,RAG1,chr11,Open_Sea
cg10870160,RAI1,chr17,N_Shelf
cg14636077,RAI1,chr17,N_Shore
cg15246895,RAI1,chr17,Open_Sea
cg24136700,RAI1,chr17,N_Shore
cg04611073,RAI14,chr5,Open_Sea
cg07505049,RAI14,chr5,Open_Sea
cg13400769,RAI14,chr5,Open_Sea
cg15028339,RAI14,chr5,Open_Sea
ch.5.754313F,RAI14,chr5,Open_Sea
cg04929015,RAI2,chrX,Open_Sea
cg06220755,RAI2,chrX,Open_Sea
cg08784317,RALA,chr7,Open_Sea
cg27505472,RALB,chr2,Open_Sea
cg00495442,RALGAPB,chr20,Island
cg13520893,RALGDS,chr9,Open_Sea
cg00833394,RALGPS2,chr1,Island
cg14736905,RALGPS2,chr1,Island
cg01134282,RALYL,chr8,N_Shore
cg06955749,RALYL,chr8,N_Shore
cg08327106,RALYL,chr8,N_Shore
cg09757712,RALYL,chr8,N_Shelf
cg04365102,RAMP1,chr2,S_Shore
cg19188881,RAMP2,chr17,Island
cg14999001,RAMP3,chr7,Island
cg17930878,RAMP3,chr7,Island
cg23050437,RAMP3,chr7,Island
cg01060409,RAN,chr12,N_Shore
cg02846801,RANBP10,chr16,N_Shelf
cg08082862,RANBP10,chr16,Open_Sea
cg24726466,RANGAP1,chr22,Island
cg16108580,RAP1A,chr1,Open_Sea
cg26915889,RAP1A,chr1,Open_Sea
cg04907505,RAP1B,chr12,Island
cg08898868,RAP1GAP,chr1,Open_Sea
cg09557747,RAP1GAP,chr1,S_Shore
cg08501301,RAP1GAP2,chr17,Open_Sea
cg14123409,RAP1GAP2,chr17,Open_Sea
cg02657244,RAP1GDS1,chr4,Island
cg04993414,RAP2B,chr3,Island
cg06035830,RAP2B,chr3,S_Shore
cg13273097,RAP2B,chr3,Island
cg14485643,RAPGEF1,chr9,Open_Sea
cg11566521,RAPGEF2,chr4,Open_Sea
cg03615683,RAPGEF3,chr12,S_Shelf
cg09114799,RAPGEF3,chr12,N_Shore
cg01742357,RAPGEF4,chr2,Open_Sea
cg10076031,RAPGEF4,chr2,S_Shore
cg14234152,RAPGEF4,chr2,S_Shore
cg19153228,RAPGEF4,chr2,Open_Sea
cg22104578,RAPGEF4,chr2,S_Shore
cg16793781,RAPGEF4-AS1,chr2,Open_Sea
cg14794487,RAPGEF5,chr7,Open_Sea
cg19929194,RAPGEF5,chr7,Open_Sea
cg26497532,RAPGEF5,chr7,Open_Sea
cg20575915,RAPH1,chr2,Island
cg00371702,RARB,chr3,Open_Sea
cg05556038,RARB,chr3,Open_Sea
cg11177552,RARB,chr3,Open_Sea
cg26124016,RARB,chr3,Open_Sea
cg13910493,RARG,chr12,S_Shelf
cg06687102,RARRES1,chr3,Open_Sea
cg12562418,RARRES2,chr7,S_Shore
cg05970777,RARRES2P6,chr16,Open_Sea
cg12600530,RASA1,chr5,Open_Sea
cg10757852,RASA2,chr3,Open_Sea
cg22617394,RASA2,chr3,Open_Sea
cg16512163,RASA3,chr13,Open_Sea
cg19583934,RASA3,chr13,S_Shore
cg23925173,RASAL1,chr12,Open_Sea
cg26621780,RASAL1,chr12,N_Shelf
cg08923100,RASAL2,chr1,Island
cg21989023,RASAL2,chr1,N_Shore
cg21002957,RASAL3,chr19,Island
cg01338630,RASD2,chr22,S_Shore
cg16060369,RASGEF1A,chr10,S_Shore
cg25104030,RASGEF1A,chr10,N_Shore
cg11964461,RASGEF1C,chr5,Open_Sea
cg02587988,RASGRF1,chr15,Open_Sea
cg24231513,RASGRF1,chr15,Open_Sea
cg06655952,RASGRF2,chr5,Open_Sea
cg06829830,RASGRF2,chr5,Island
cg24718971,RASGRF2,chr5,Island
cg06952236,RASGRP1,chr15,Island
cg02959637,RASGRP2,chr11,Island
cg26584528,RASGRP2,chr11,Island
cg05432996,RASIP1,chr19,S_Shore
cg07611790,RASIP1,chr19,N_Shore
cg07256473,RASL10A,chr22,Island
cg07312514,RASL10A,chr22,Island
cg00980904,RASSF1,chr3,N_Shore
cg15426878,RASSF1,chr3,S_Shelf
cg19811994,RASSF1,chr3,N_Shore
cg07994622,RASSF2,chr20,Island
cg06842800,RASSF3,chr12,N_Shore
cg27599783,RASSF4,chr10,Open_Sea
cg02589695,RASSF5,chr1,S_Shore
cg08128734,RASSF5,chr1,S_Shelf
cg22356428,RASSF5,chr1,Open_Sea
cg22871559,RASSF5,chr1,N_Shore
cg08419589,RASSF6,chr4,Island
cg15789106,RASSF7,chr11,S_Shelf
cg21849661,RASSF7,chr11,S_Shelf
cg12083217,RAX,chr18,Island
cg04217778,RBAK-RBAKDN,chr7,Island
cg04336379,RBAK-RBAKDN,chr7,Island
cg06010020,RBAK-RBAKDN,chr7,Island
cg08482215,RBAK-RBAKDN,chr7,N_Shore
cg11229946,RBBP4,chr1,N_Shore
cg18118795,RBBP4,chr1,S_Shore
cg23745864,RBFA,chr18,Open_Sea
cg00470955,RBFOX1,chr16,Island
cg00982312,RBFOX1,chr16,Island
cg03934713,RBFOX1,chr16,Island
cg06271387,RBFOX1,chr16,Open_Sea
cg12310850,RBFOX1,chr16,Island
cg27199384,RBFOX1,chr16,N_Shore
cg27282264,RBFOX1,chr16,N_Shore
cg02300147,RBFOX3,chr17,Island
cg02575092,RBFOX3,chr17,Island
cg04093932,RBFOX3,chr17,Island
cg08890067,RBFOX3,chr17,Open_Sea
cg09236176,RBFOX3,chr17,Island
cg10362542,RBFOX3,chr17,Island
cg14458578,RBFOX3,chr17,Open_Sea
cg14496450,RBFOX3,chr17,Island
cg15758074,RBFOX3,chr17,Open_Sea
cg22114424,RBFOX3,chr17,Open_Sea
cg09278276,RBM14,chr11,Island
cg05676622,RBM14-RBM4,chr11,Island
cg13069535,RBM14-RBM4,chr11,S_Shore
cg14209372,RBM15,chr1,S_Shore
cg22860891,RBM17,chr10,N_Shore
cg02666265,RBM19,chr12,Open_Sea
cg00379708,RBM20,chr10,S_Shore
cg03520976,RBM20,chr10,Island
cg03871549,RBM20,chr10,Island
cg04840051,RBM20,chr10,Open_Sea
cg13799081,RBM20,chr10,Open_Sea
cg16349964,RBM20,chr10,S_Shore
cg20877679,RBM20,chr10,Island
cg02311932,RBM24,chr6,S_Shore
cg14466942,RBM24,chr6,S_Shore
cg22874893,RBM24,chr6,Island
cg25302957,RBM24,chr6,Island
cg18364502,RBM25,chr14,N_Shore
cg12753125,RBM28,chr7,N_Shore
cg26122815,RBM28,chr7,Open_Sea
cg20447301,RBM33,chr7,N_Shore
cg24411299,RBM33,chr7,N_Shore
cg05096515,RBM41,chrX,S_Shore
cg12504876,RBM42,chr19,Island
cg01727434,RBM43,chr2,S_Shore
cg00511464,RBM47,chr4,Open_Sea
cg01704534,RBM47,chr4,Open_Sea
cg06332621,RBM47,chr4,Open_Sea
cg09141635,RBM47,chr4,Open_Sea
cg10459087,RBM47,chr4,N_Shelf
cg14160419,RBM47,chr4,Open_Sea
cg17646765,RBM47,chr4,Island
cg24591318,RBM47,chr4,Island
cg16165370,RBM5,chr3,Open_Sea
cg26343910,RBM5,chr3,S_Shore
cg14460768,RBMS1,chr2,Open_Sea
cg16258657,RBMS3,chr3,Open_Sea
cg27569887,RBMS3,chr3,Open_Sea
cg00940232,RBMX,chrX,Island
cg13259506,RBP1,chr3,Open_Sea
cg05066621,RBP3,chr10,Open_Sea
cg15090005,RBP7,chr1,Island
cg22002629,RBPJ,chr4,Island
cg23916284,RBPJ,chr4,N_Shelf
cg05873496,RBPMS,chr8,Open_Sea
cg14997704,RBPMS,chr8,Island
cg01230639,RBPMS2,chr15,Open_Sea
cg05265071,RBPMS2,chr15,Open_Sea
cg05926186,RBPMS2,chr15,Open_Sea
cg00151565,RC3H1,chr1,Open_Sea
cg12420283,RC3H1,chr1,N_Shore
cg23053977,RCAN2,chr6,Open_Sea
cg10967990,RCC2,chr1,S_Shelf
cg20465008,RCC2,chr1,Island
cg22226024,RCC2,chr1,Open_Sea
cg24829313,RCOR2,chr11,S_Shore
cg02131465,RD3,chr1,Open_Sea
cg12483927,RD3,chr1,Open_Sea
cg18811986,RDH10,chr8,Island
cg02629586,RDH16,chr12,Open_Sea
cg16574065,RDM1,chr17,Island
cg26989927,RDM1,chr17,N_Shore
cg06351481,REC8,chr14,Island
cg13392078,RECK,chr9,N_Shore
cg03721291,RECQL5,chr17,Open_Sea
cg07251887,RECQL5,chr17,Open_Sea
cg26870936,RECQL5,chr17,S_Shelf
cg26886277,REEP1,chr2,S_Shore
cg09539908,REEP4,chr8,N_Shelf
cg00132584,REEP5,chr5,Island
cg10210959,REEP5,chr5,S_Shore
cg08128650,RELA,chr11,N_Shelf
cg18890364,RELA,chr11,Open_Sea
cg06226283,RELN,chr7,Island
cg07482935,RELN,chr7,Island
cg10386016,RELN,chr7,S_Shore
cg13566610,RELN,chr7,Island
cg17923358,RELN,chr7,Island
cg18011364,RELN,chr7,Island
cg19478298,RELN,chr7,Island
cg19586288,RELN,chr7,N_Shore
cg11823597,RELT,chr11,S_Shelf
cg00055811,RERE,chr1,Open_Sea
cg04995521,RERE,chr1,Open_Sea
cg13789457,RERE,chr1,Open_Sea
cg19371916,RERE,chr1,N_Shelf
cg19679865,RERE,chr1,Open_Sea
cg21912448,RERE,chr1,Open_Sea
cg23986158,RERE,chr1,Open_Sea
cg05155043,RESP18,chr2,Island
cg14987769,RESP18,chr2,S_Shore
cg11251499,REST,chr4,Island
cg04402875,RET,chr10,Island
cg23527387,REV1,chr2,Open_Sea
cg09365147,REV3L,chr6,Open_Sea
cg00920949,REXO1,chr19,Island
cg07783666,REXO1,chr19,S_Shore
cg11622330,REXO1,chr19,N_Shelf
cg19933908,REXO2,chr11,Island
cg01667324,RFC3,chr13,N_Shore
cg12628956,RFESD,chr5,Island
cg12401058,RFESDP1,chr13,S_Shore
cg14071014,RFPL1S,chr22,N_Shelf
cg01986631,RFPL4B,chr6,Open_Sea
cg17428185,RFPL4B,chr6,Open_Sea
cg21422208,RFT1,chr3,Island
cg25517103,RFTN2,chr2,Open_Sea
cg07297322,RFWD3,chr16,Open_Sea
cg22693863,RFX1,chr19,S_Shore
cg23961530,RFX1,chr19,S_Shelf
cg00750428,RFX4,chr12,Island
cg01190692,RFX4,chr12,Island
cg04508964,RFX4,chr12,Island
cg04801617,RFX4,chr12,S_Shore
cg08285141,RFX4,chr12,S_Shore
cg08938906,RFX4,chr12,S_Shore
cg09638668,RFX4,chr12,Island
cg18061259,RFX4,chr12,Island
cg24825966,RFX4,chr12,Island
cg06891074,RFX5,chr1,S_Shore
cg14810242,RFX8,chr2,N_Shelf
cg13973620,RGL2,chr6,Island
cg20710143,RGL2,chr6,Island
cg02918577,RGMA,chr15,Island
cg06678242,RGMA,chr15,N_Shore
cg08334034,RGMA,chr15,N_Shore
cg08729178,RGMA,chr15,S_Shore
cg09214412,RGMA,chr15,N_Shore
cg10959198,RGMA,chr15,Island
cg12595281,RGMA,chr15,Island
cg18813177,RGMA,chr15,N_Shelf
cg21079003,RGMA,chr15,N_Shore
cg23385248,RGMA,chr15,Open_Sea
cg00530638,RGMB,chr5,N_Shore
cg08367801,RGMB,chr5,S_Shore
cg16821904,RGPD1,chr2,Island
cg02781088,RGPD8,chr2,S_Shore
cg06357908,RGS1,chr1,Open_Sea
cg13260278,RGS10,chr10,Open_Sea
cg17075865,RGS10,chr10,Open_Sea
cg18591136,RGS10,chr10,Open_Sea
cg19653161,RGS10,chr10,Island
cg00441899,RGS12,chr4,Open_Sea
cg00667841,RGS12,chr4,N_Shore
cg11522145,RGS12,chr4,N_Shore
cg20495365,RGS12,chr4,N_Shelf
cg26545313,RGS12,chr4,S_Shelf
cg14753321,RGS14,chr5,Open_Sea
cg19418648,RGS14,chr5,Island
cg02639634,RGS20,chr8,Island
cg03935448,RGS20,chr8,Open_Sea
cg13734137,RGS3,chr9,Open_Sea
cg14046414,RGS3,chr9,Open_Sea
cg21230317,RGS3,chr9,Open_Sea
cg10741333,RGS6,chr14,S_Shore
cg18271538,RGS7,chr1,S_Shore
cg11777611,RGS9,chr17,Open_Sea
cg12563935,RGS9,chr17,Open_Sea
cg15756091,RGSL1,chr1,Open_Sea
cg10439859,RHBDD1,chr2,Open_Sea
cg16852955,RHBDD1,chr2,Open_Sea
cg04652932,RHBDD2,chr7,Open_Sea
cg27248189,RHBDF1,chr16,N_Shore
cg21486834,RHBDF2,chr17,Open_Sea
cg21269781,RHBDL3,chr17,Open_Sea
cg21577547,RHCE,chr1,Island
cg26659404,RHCE,chr1,Open_Sea
cg05939380,RHCG,chr15,Island
cg22526139,RHCG,chr15,Island
cg18750407,RHEBL1,chr12,Island
cg21322636,RHOA,chr3,Island
cg23165545,RHOA,chr3,Island
cg09062323,RHOBTB1,chr10,Island
cg02499214,RHOF,chr12,N_Shore
cg09088508,RHOF,chr12,Island
cg25776635,RHOF,chr12,Island
cg25762195,RHPN1,chr8,Island
cg03707776,RIC3,chr11,Island
cg13788027,RIC3,chr11,Island
cg25098208,RIC3,chr11,Island
cg25778535,RIC3,chr11,Island
cg21019662,RIC8B,chr12,Open_Sea
cg24569045,RICTOR,chr5,N_Shore
cg21618017,RILPL1,chr12,N_Shore
cg04781075,RILPL2,chr12,Island
cg13802583,RIMBP2,chr12,Open_Sea
cg17116178,RIMBP2,chr12,Open_Sea
cg18806660,RIMBP2,chr12,Island
cg01482645,RIMS2,chr8,Island
cg01566592,RIMS2,chr8,Island
cg06518628,RIMS2,chr8,Island
cg08550785,RIMS2,chr8,Island
