cpg,gene,chromosome,f_type
cg05554939,SLC4A11,chr20,N_Shore
cg08284598,SLC4A11,chr20,N_Shore
cg08502534,SLC4A11,chr20,N_Shore
cg11004890,SLC4A11,chr20,N_Shore
cg17037355,SLC4A11,chr20,N_Shore
cg18408783,SLC4A11,chr20,N_Shore
cg21304453,SLC4A11,chr20,Island
cg21307155,SLC4A11,chr20,S_Shore
cg22928082,SLC4A11,chr20,N_Shore
cg23413506,SLC4A11,chr20,Island
cg08239375,SLC4A1AP,chr2,S_Shore
cg25024442,SLC4A1AP,chr2,Open_Sea
cg18955629,SLC4A2,chr7,S_Shelf
cg05970021,SLC4A3,chr2,Open_Sea
cg25492097,SLC4A3,chr2,S_Shelf
cg27310720,SLC4A3,chr2,Open_Sea
cg11363527,SLC4A4,chr4,Open_Sea
cg25667490,SLC4A4,chr4,Island
cg26279786,SLC4A4,chr4,Open_Sea
cg27442676,SLC4A4,chr4,Open_Sea
cg01904393,SLC4A8,chr12,N_Shelf
cg08759770,SLC4A8,chr12,Open_Sea
cg08215811,SLC4A9,chr5,Island
cg20495040,SLC50A1,chr1,N_Shore
cg24610274,SLC50A1,chr1,N_Shore
cg26189283,SLC50A1,chr1,S_Shore
cg01836096,SLC52A2,chr8,S_Shore
cg26137121,SLC52A2,chr8,S_Shore
cg01479232,SLC52A3,chr20,Open_Sea
cg03908688,SLC52A3,chr20,S_Shore
cg10339152,SLC52A3,chr20,Open_Sea
cg11959399,SLC52A3,chr20,Island
cg19037007,SLC52A3,chr20,Island
cg20495476,SLC5A1,chr22,Open_Sea
cg14213439,SLC5A10,chr17,Open_Sea
cg21495715,SLC5A10,chr17,Open_Sea
cg27589594,SLC5A10,chr17,N_Shelf
cg02262187,SLC5A2,chr16,Island
cg10660916,SLC5A5,chr19,Island
cg15427234,SLC5A5,chr19,Island
cg22179256,SLC5A5,chr19,S_Shore
cg15242330,SLC5A6,chr2,Open_Sea
cg23928468,SLC5A6,chr2,N_Shore
cg03983336,SLC5A7,chr2,N_Shore
cg06662812,SLC5A7,chr2,Island
cg07186154,SLC5A7,chr2,Island
cg11355135,SLC5A7,chr2,Island
cg16232126,SLC5A7,chr2,Island
cg17052964,SLC5A7,chr2,N_Shore
cg18771173,SLC5A7,chr2,Island
cg20547653,SLC5A7,chr2,Island
cg06162589,SLC5A8,chr12,Open_Sea
cg10141715,SLC5A8,chr12,Island
cg14730445,SLC5A8,chr12,Island
cg20740029,SLC5A8,chr12,Island
cg00819871,SLC5A9,chr1,Open_Sea
cg10025838,SLC5A9,chr1,Open_Sea
cg21297772,SLC5A9,chr1,Open_Sea
cg25469314,SLC5A9,chr1,Open_Sea
cg00162231,SLC6A1,chr3,Island
cg00375819,SLC6A1,chr3,N_Shore
cg03047508,SLC6A1,chr3,S_Shore
cg05043886,SLC6A1,chr3,Island
cg07466705,SLC6A1,chr3,Island
cg12296552,SLC6A1,chr3,Island
cg14147196,SLC6A1,chr3,Open_Sea
cg14673267,SLC6A1,chr3,Island
cg15141217,SLC6A1,chr3,N_Shore
cg15972506,SLC6A1,chr3,Open_Sea
cg16810133,SLC6A1,chr3,Open_Sea
cg19300741,SLC6A1,chr3,Island
cg19877765,SLC6A1,chr3,Open_Sea
cg07744841,SLC6A11,chr3,Island
cg09022422,SLC6A11,chr3,Island
cg09660365,SLC6A11,chr3,Island
cg10527010,SLC6A11,chr3,Island
cg12461092,SLC6A11,chr3,S_Shelf
cg15668533,SLC6A11,chr3,Island
cg16435571,SLC6A11,chr3,Island
cg18290624,SLC6A11,chr3,Island
cg21123160,SLC6A11,chr3,Island
cg22331862,SLC6A11,chr3,Island
cg26836233,SLC6A11,chr3,Island
cg00517261,SLC6A12,chr12,Open_Sea
cg03139377,SLC6A12,chr12,Open_Sea
cg10508416,SLC6A12,chr12,Open_Sea
cg11145776,SLC6A12,chr12,Open_Sea
cg11249486,SLC6A12,chr12,Open_Sea
cg11280858,SLC6A12,chr12,Open_Sea
cg14093792,SLC6A12,chr12,Open_Sea
cg14471996,SLC6A12,chr12,Open_Sea
cg15350661,SLC6A12,chr12,Open_Sea
cg18170229,SLC6A12,chr12,Open_Sea
cg24744557,SLC6A12,chr12,Open_Sea
cg02772823,SLC6A14,chrX,Open_Sea
cg15659974,SLC6A14,chrX,Open_Sea
cg16857852,SLC6A14,chrX,Open_Sea
cg19933709,SLC6A14,chrX,Open_Sea
cg02492791,SLC6A15,chr12,N_Shore
cg03064067,SLC6A15,chr12,S_Shore
cg05619587,SLC6A15,chr12,S_Shore
cg07811110,SLC6A15,chr12,S_Shore
cg08143343,SLC6A15,chr12,S_Shore
cg08254307,SLC6A15,chr12,S_Shore
cg14510812,SLC6A15,chr12,Island
cg17222500,SLC6A15,chr12,Island
cg18023283,SLC6A15,chr12,Island
cg19952303,SLC6A15,chr12,N_Shore
cg01791587,SLC6A17,chr1,Island
cg05949020,SLC6A17,chr1,Island
cg11885396,SLC6A17,chr1,Island
cg13048512,SLC6A17,chr1,Island
cg15374686,SLC6A17,chr1,Island
cg20678043,SLC6A17,chr1,Open_Sea
cg00255099,SLC6A18,chr5,N_Shore
cg01629545,SLC6A18,chr5,Open_Sea
cg02064402,SLC6A18,chr5,N_Shore
cg04285869,SLC6A18,chr5,N_Shore
cg05867884,SLC6A18,chr5,Island
cg06708198,SLC6A18,chr5,S_Shore
cg09455805,SLC6A18,chr5,S_Shore
cg09562675,SLC6A18,chr5,N_Shore
cg11231434,SLC6A18,chr5,Open_Sea
cg11681428,SLC6A18,chr5,Island
cg14726581,SLC6A18,chr5,N_Shore
cg15989525,SLC6A18,chr5,Open_Sea
cg17277001,SLC6A18,chr5,S_Shore
cg19421752,SLC6A18,chr5,N_Shore
cg24585559,SLC6A18,chr5,Open_Sea
cg00472281,SLC6A19,chr5,N_Shore
cg02389859,SLC6A19,chr5,Island
cg02685680,SLC6A19,chr5,Island
cg04309194,SLC6A19,chr5,Island
cg05005358,SLC6A19,chr5,N_Shore
cg06593603,SLC6A19,chr5,N_Shore
cg09837037,SLC6A19,chr5,Island
cg11666857,SLC6A19,chr5,Island
cg17650028,SLC6A19,chr5,Island
cg20475114,SLC6A19,chr5,Island
cg23000153,SLC6A19,chr5,N_Shore
cg23260105,SLC6A19,chr5,Island
cg24041118,SLC6A19,chr5,S_Shore
cg24114651,SLC6A19,chr5,S_Shore
cg26948274,SLC6A19,chr5,Island
cg01277542,SLC6A2,chr16,Island
cg03226000,SLC6A2,chr16,Island
cg04313338,SLC6A2,chr16,Open_Sea
cg04450501,SLC6A2,chr16,Open_Sea
cg04490714,SLC6A2,chr16,Island
cg04874129,SLC6A2,chr16,Island
cg09321400,SLC6A2,chr16,Island
cg09774787,SLC6A2,chr16,Island
cg10362591,SLC6A2,chr16,Island
cg16629702,SLC6A2,chr16,Island
cg27047406,SLC6A2,chr16,N_Shore
cg27579359,SLC6A2,chr16,Open_Sea
cg05461503,SLC6A20,chr3,N_Shore
cg24940967,SLC6A20,chr3,N_Shore
cg04073265,SLC6A3,chr5,N_Shore
cg05030481,SLC6A3,chr5,Island
cg11234429,SLC6A3,chr5,S_Shore
cg12882697,SLC6A3,chr5,Island
cg13723431,SLC6A3,chr5,Island
cg14502484,SLC6A3,chr5,Island
cg15212349,SLC6A3,chr5,Island
cg15600751,SLC6A3,chr5,Open_Sea
cg15999077,SLC6A3,chr5,Open_Sea
cg16392193,SLC6A3,chr5,Open_Sea
cg16703956,SLC6A3,chr5,Island
cg17306747,SLC6A3,chr5,Island
cg27348223,SLC6A3,chr5,Island
cg03363743,SLC6A4,chr17,Island
cg26126367,SLC6A4,chr17,N_Shelf
cg00007644,SLC6A5,chr11,Island
cg03479705,SLC6A5,chr11,Open_Sea
cg03573068,SLC6A5,chr11,S_Shore
cg04032066,SLC6A5,chr11,Island
cg04569615,SLC6A5,chr11,N_Shore
cg04592728,SLC6A5,chr11,S_Shore
cg04642741,SLC6A5,chr11,S_Shore
cg04968806,SLC6A5,chr11,S_Shelf
cg06804921,SLC6A5,chr11,S_Shore
cg07489132,SLC6A5,chr11,Open_Sea
cg08530317,SLC6A5,chr11,S_Shore
cg08828816,SLC6A5,chr11,Open_Sea
cg10841552,SLC6A5,chr11,Island
cg11784785,SLC6A5,chr11,S_Shore
cg14524936,SLC6A5,chr11,Open_Sea
cg15828364,SLC6A5,chr11,S_Shelf
cg17424999,SLC6A5,chr11,Island
cg18042724,SLC6A5,chr11,S_Shelf
cg19172170,SLC6A5,chr11,Open_Sea
cg21591624,SLC6A5,chr11,Island
cg24420041,SLC6A5,chr11,S_Shore
cg27036111,SLC6A5,chr11,S_Shore
cg07438246,SLC6A6,chr3,S_Shelf
cg10586672,SLC6A6,chr3,Open_Sea
cg12342003,SLC6A6,chr3,Open_Sea
cg15454698,SLC6A6,chr3,Open_Sea
cg16032408,SLC6A6,chr3,Open_Sea
cg23247185,SLC6A6,chr3,Open_Sea
cg09588653,SLC6A7,chr5,N_Shore
cg11201401,SLC6A7,chr5,Island
cg11716665,SLC6A7,chr5,Island
cg16024318,SLC6A7,chr5,Island
cg22459052,SLC6A7,chr5,Open_Sea
cg00718029,SLC6A9,chr1,Open_Sea
cg01812047,SLC6A9,chr1,Open_Sea
cg15114744,SLC6A9,chr1,N_Shelf
cg21573263,SLC6A9,chr1,Open_Sea
cg02497486,SLC7A1,chr13,N_Shelf
cg03937082,SLC7A1,chr13,N_Shore
cg04783530,SLC7A1,chr13,Open_Sea
cg10752421,SLC7A1,chr13,Open_Sea
cg13224075,SLC7A1,chr13,Open_Sea
cg16437134,SLC7A1,chr13,S_Shore
cg17798847,SLC7A1,chr13,Open_Sea
cg21690645,SLC7A1,chr13,Open_Sea
cg22659014,SLC7A1,chr13,Island
cg03049846,SLC7A10,chr19,N_Shelf
cg05976074,SLC7A10,chr19,N_Shore
cg18031850,SLC7A10,chr19,Island
cg25543755,SLC7A10,chr19,N_Shore
cg00534274,SLC7A11,chr4,Open_Sea
cg02102889,SLC7A11,chr4,Open_Sea
cg04487857,SLC7A11,chr4,Open_Sea
cg05373863,SLC7A11,chr4,Open_Sea
cg06623625,SLC7A11,chr4,Open_Sea
cg06690548,SLC7A11,chr4,Open_Sea
cg13028471,SLC7A11,chr4,Open_Sea
cg21877274,SLC7A11,chr4,Open_Sea
cg02279147,SLC7A13,chr8,Open_Sea
cg14588399,SLC7A13,chr8,Open_Sea
cg17719360,SLC7A13,chr8,Open_Sea
cg19351350,SLC7A2,chr8,Open_Sea
cg22416376,SLC7A2,chr8,Open_Sea
cg02053896,SLC7A3,chrX,S_Shore
cg13668826,SLC7A3,chrX,N_Shelf
cg18633002,SLC7A3,chrX,Open_Sea
cg20622056,SLC7A3,chrX,S_Shore
cg00069417,SLC7A5,chr16,Open_Sea
cg00728300,SLC7A5,chr16,Island
cg03553613,SLC7A5,chr16,Open_Sea
cg03850117,SLC7A5,chr16,N_Shore
cg05911082,SLC7A5,chr16,Open_Sea
cg06372223,SLC7A5,chr16,N_Shelf
cg06665333,SLC7A5,chr16,Open_Sea
cg08617020,SLC7A5,chr16,Island
cg08710629,SLC7A5,chr16,Island
cg08860287,SLC7A5,chr16,Open_Sea
cg09618385,SLC7A5,chr16,Open_Sea
cg12408911,SLC7A5,chr16,S_Shore
cg26637881,SLC7A5,chr16,Open_Sea
cg26695445,SLC7A5,chr16,Island
cg26907768,SLC7A5,chr16,N_Shore
cg00588853,SLC7A5P1,chr16,Island
cg02313331,SLC7A5P1,chr16,Island
cg04675747,SLC7A5P1,chr16,S_Shore
cg07104116,SLC7A5P1,chr16,S_Shore
cg08956724,SLC7A5P1,chr16,Island
cg13613146,SLC7A5P1,chr16,S_Shore
cg21485906,SLC7A5P1,chr16,Island
cg26940535,SLC7A5P1,chr16,S_Shore
cg27208903,SLC7A5P1,chr16,Island
cg03323695,SLC7A5P2,chr16,S_Shore
cg05796223,SLC7A5P2,chr16,S_Shore
cg06113298,SLC7A5P2,chr16,S_Shore
cg09961550,SLC7A5P2,chr16,Island
cg04304036,SLC7A6,chr16,Open_Sea
cg22328890,SLC7A6,chr16,Island
cg00818899,SLC7A7,chr14,S_Shore
cg01534390,SLC7A7,chr14,Open_Sea
cg02999224,SLC7A7,chr14,Open_Sea
cg08319417,SLC7A7,chr14,Island
cg10853566,SLC7A7,chr14,N_Shelf
cg14291900,SLC7A7,chr14,S_Shelf
cg16465430,SLC7A7,chr14,N_Shore
cg19872681,SLC7A7,chr14,Open_Sea
cg21526750,SLC7A7,chr14,Island
cg01790464,SLC7A8,chr14,Open_Sea
cg02043769,SLC7A8,chr14,Open_Sea
cg15527515,SLC7A8,chr14,Open_Sea
cg05467458,SLC7A9,chr19,Open_Sea
cg08836353,SLC7A9,chr19,Open_Sea
cg20445283,SLC7A9,chr19,Open_Sea
cg00415424,SLC8A1,chr2,Open_Sea
cg00870449,SLC8A1,chr2,Open_Sea
cg02577240,SLC8A1,chr2,Open_Sea
cg03256780,SLC8A1,chr2,N_Shelf
cg03307465,SLC8A1,chr2,Island
cg04365777,SLC8A1,chr2,Open_Sea
cg05854601,SLC8A1,chr2,Open_Sea
cg08240652,SLC8A1,chr2,S_Shelf
cg08245249,SLC8A1,chr2,Open_Sea
cg08780166,SLC8A1,chr2,Open_Sea
cg09021626,SLC8A1,chr2,Island
cg09968461,SLC8A1,chr2,Open_Sea
cg10807560,SLC8A1,chr2,Open_Sea
cg12449404,SLC8A1,chr2,Open_Sea
cg12498094,SLC8A1,chr2,Open_Sea
cg12748607,SLC8A1,chr2,Island
cg14411266,SLC8A1,chr2,Island
cg15146122,SLC8A1,chr2,Open_Sea
cg15491134,SLC8A1,chr2,Open_Sea
cg17740179,SLC8A1,chr2,Open_Sea
cg19015847,SLC8A1,chr2,Open_Sea
cg20227806,SLC8A1,chr2,S_Shore
cg22409100,SLC8A1,chr2,Open_Sea
cg24720777,SLC8A1,chr2,Open_Sea
cg25073563,SLC8A1,chr2,Open_Sea
cg06375062,SLC8A1-AS1,chr2,Open_Sea
cg10898024,SLC8A1-AS1,chr2,Open_Sea
cg13712012,SLC8A1-AS1,chr2,Open_Sea
cg19655179,SLC8A1-AS1,chr2,Open_Sea
cg21484910,SLC8A1-AS1,chr2,Open_Sea
cg01330060,SLC8A2,chr19,Island
cg04363703,SLC8A2,chr19,Open_Sea
cg05027597,SLC8A2,chr19,S_Shore
cg06399135,SLC8A2,chr19,Island
cg11275630,SLC8A2,chr19,Island
cg22123464,SLC8A2,chr19,Open_Sea
cg22513901,SLC8A2,chr19,N_Shore
cg23048399,SLC8A2,chr19,Island
cg24529484,SLC8A2,chr19,Island
cg26890189,SLC8A2,chr19,Island
cg27052113,SLC8A2,chr19,Island
cg01862897,SLC8A3,chr14,Open_Sea
cg11012557,SLC8A3,chr14,N_Shore
cg11802326,SLC8A3,chr14,Open_Sea
cg13550670,SLC8A3,chr14,Open_Sea
cg26033932,SLC8A3,chr14,Open_Sea
cg12764003,SLC8B1,chr12,Open_Sea
cg12951726,SLC8B1,chr12,S_Shore
cg21498475,SLC8B1,chr12,Open_Sea
cg07359379,SLC9A1,chr1,Open_Sea
cg11244695,SLC9A1,chr1,Open_Sea
cg13300580,SLC9A1,chr1,Open_Sea
cg20942867,SLC9A1,chr1,Open_Sea
cg24738346,SLC9A1,chr1,N_Shelf
cg25098478,SLC9A1,chr1,Open_Sea
cg25130381,SLC9A1,chr1,Open_Sea
cg17343107,SLC9A2,chr2,S_Shelf
cg01316792,SLC9A3,chr5,N_Shore
cg02009040,SLC9A3,chr5,N_Shelf
cg04764584,SLC9A3,chr5,N_Shore
cg06058576,SLC9A3,chr5,Island
cg09647867,SLC9A3,chr5,Island
cg10430011,SLC9A3,chr5,S_Shore
cg10690829,SLC9A3,chr5,N_Shore
cg12833872,SLC9A3,chr5,Island
cg13004635,SLC9A3,chr5,Island
cg13340126,SLC9A3,chr5,Island
cg13641012,SLC9A3,chr5,Island
cg14533753,SLC9A3,chr5,N_Shore
cg15420634,SLC9A3,chr5,S_Shore
cg16329782,SLC9A3,chr5,S_Shore
cg16535035,SLC9A3,chr5,N_Shore
cg17958577,SLC9A3,chr5,Island
cg18447419,SLC9A3,chr5,S_Shore
cg19107578,SLC9A3,chr5,S_Shore
cg19301897,SLC9A3,chr5,Island
cg21620524,SLC9A3,chr5,Island
cg21625146,SLC9A3,chr5,N_Shore
cg22689016,SLC9A3,chr5,N_Shore
cg22985016,SLC9A3,chr5,N_Shore
cg23251141,SLC9A3,chr5,S_Shore
cg23326234,SLC9A3,chr5,N_Shore
cg23551873,SLC9A3,chr5,Island
cg24632646,SLC9A3,chr5,Island
cg27624327,SLC9A3,chr5,S_Shore
cg06389019,SLC9A3R1,chr17,Open_Sea
cg09978353,SLC9A3R1,chr17,Open_Sea
cg13896106,SLC9A3R1,chr17,Open_Sea
cg01142668,SLC9A3R2,chr16,Island
cg04751761,SLC9A3R2,chr16,N_Shelf
cg05194102,SLC9A3R2,chr16,Island
cg05251269,SLC9A3R2,chr16,N_Shelf
cg07405121,SLC9A3R2,chr16,N_Shelf
cg08074555,SLC9A3R2,chr16,N_Shore
cg08601673,SLC9A3R2,chr16,N_Shelf
cg09142117,SLC9A3R2,chr16,S_Shelf
cg09476997,SLC9A3R2,chr16,N_Shore
cg02552255,SLC9A4,chr2,Open_Sea
cg02567476,SLC9A4,chr2,Open_Sea
cg03405781,SLC9A4,chr2,Open_Sea
cg04239558,SLC9A4,chr2,Open_Sea
cg08638180,SLC9A5,chr16,S_Shore
cg04675306,SLC9A6,chrX,N_Shore
cg09514431,SLC9A6,chrX,Island
cg12467288,SLC9A6,chrX,N_Shore
cg23572455,SLC9A7,chrX,N_Shelf
cg19267248,SLC9A7P1,chr12,N_Shore
cg04558907,SLC9A9,chr3,Open_Sea
cg13408795,SLC9A9,chr3,Open_Sea
cg15360181,SLC9A9,chr3,Open_Sea
cg10261589,SLC9B2,chr4,Island
cg12532398,SLC9B2,chr4,Island
cg03352173,SLC9C1,chr3,Open_Sea
cg21206816,SLC9C1,chr3,Open_Sea
cg10832076,SLCO1A2,chr12,Open_Sea
cg04091078,SLCO1C1,chr12,Open_Sea
cg14786024,SLCO2A1,chr3,Island
cg20388916,SLCO2A1,chr3,Open_Sea
cg08597735,SLCO2B1,chr11,Open_Sea
cg23577865,SLCO2B1,chr11,Open_Sea
cg02107844,SLCO3A1,chr15,Open_Sea
cg03756778,SLCO3A1,chr15,Open_Sea
cg11330307,SLCO3A1,chr15,Open_Sea
cg12034869,SLCO3A1,chr15,Open_Sea
cg15995251,SLCO3A1,chr15,Open_Sea
cg20018563,SLCO3A1,chr15,Open_Sea
cg22260869,SLCO3A1,chr15,S_Shore
cg26677406,SLCO3A1,chr15,Open_Sea
cg27070951,SLCO3A1,chr15,Open_Sea
cg27132471,SLCO3A1,chr15,Open_Sea
ch.15.1606867R,SLCO3A1,chr15,Open_Sea
cg00633062,SLCO4A1,chr20,Open_Sea
cg05381729,SLCO4A1,chr20,S_Shelf
cg12502929,SLCO4A1,chr20,Open_Sea
cg14966074,SLCO4A1,chr20,Open_Sea
cg18645150,SLCO4A1,chr20,Open_Sea
cg22803410,SLCO4A1,chr20,Open_Sea
cg24365215,SLCO4A1,chr20,Island
cg10757978,SLCO5A1,chr8,Open_Sea
cg21436572,SLCO5A1,chr8,Open_Sea
cg14719865,SLCO6A1,chr5,Island
cg01348733,SLFN11,chr17,Island
cg14380270,SLFN11,chr17,Island
cg18108623,SLFN11,chr17,Island
cg25054416,SLFN11,chr17,N_Shore
cg26573518,SLFN11,chr17,Island
cg08330690,SLFN12,chr17,Open_Sea
cg11346248,SLFN12,chr17,Open_Sea
cg00444151,SLFN12L,chr17,Open_Sea
cg01045118,SLFN12L,chr17,N_Shore
cg04616544,SLFN12L,chr17,S_Shore
cg05717794,SLFN12L,chr17,Open_Sea
cg06551997,SLFN12L,chr17,S_Shore
cg11112161,SLFN12L,chr17,Open_Sea
cg18470427,SLFN12L,chr17,Open_Sea
cg21390082,SLFN12L,chr17,Open_Sea
cg22763680,SLFN12L,chr17,S_Shore
cg23933241,SLFN12L,chr17,Open_Sea
cg00364956,SLFN13,chr17,S_Shore
cg01565438,SLFN13,chr17,Island
cg02380585,SLFN13,chr17,Island
cg16563370,SLFN13,chr17,S_Shore
cg18067859,SLFN13,chr17,N_Shore
cg00842602,SLFNL1,chr1,Open_Sea
cg14853406,SLFNL1,chr1,Open_Sea
cg19358202,SLFNL1,chr1,S_Shelf
cg13188519,SLIRP,chr14,S_Shelf
cg05265607,SLIT1,chr10,Open_Sea
cg09491962,SLIT1,chr10,Open_Sea
cg09913782,SLIT1,chr10,S_Shore
cg11106262,SLIT1,chr10,Island
cg12661092,SLIT1,chr10,Open_Sea
cg03260566,SLIT2,chr4,Island
cg13078140,SLIT2,chr4,Island
cg20928234,SLIT2,chr4,Island
cg00320301,SLIT3,chr5,Open_Sea
cg01100868,SLIT3,chr5,N_Shore
cg01663016,SLIT3,chr5,Island
cg03726739,SLIT3,chr5,Open_Sea
cg04128513,SLIT3,chr5,Open_Sea
cg05457620,SLIT3,chr5,Open_Sea
cg07136998,SLIT3,chr5,Island
cg07350919,SLIT3,chr5,Open_Sea
cg07442487,SLIT3,chr5,Open_Sea
cg09073398,SLIT3,chr5,Island
cg10165167,SLIT3,chr5,S_Shore
cg11732619,SLIT3,chr5,Island
cg13008977,SLIT3,chr5,Open_Sea
cg13908833,SLIT3,chr5,Open_Sea
cg14658804,SLIT3,chr5,Island
cg14819891,SLIT3,chr5,Open_Sea
cg15637465,SLIT3,chr5,Island
cg15927720,SLIT3,chr5,Island
cg16328394,SLIT3,chr5,Open_Sea
cg16402822,SLIT3,chr5,Open_Sea
cg16679297,SLIT3,chr5,Open_Sea
cg17386093,SLIT3,chr5,Island
cg18669388,SLIT3,chr5,S_Shore
cg21953891,SLIT3,chr5,Open_Sea
cg22631387,SLIT3,chr5,Open_Sea
cg23160224,SLIT3,chr5,Open_Sea
cg26119620,SLIT3,chr5,N_Shore
cg26492514,SLIT3,chr5,Island
cg01729717,SLITRK1,chr13,S_Shelf
cg04095724,SLITRK1,chr13,N_Shore
cg07104706,SLITRK1,chr13,S_Shelf
cg08697689,SLITRK1,chr13,S_Shelf
cg13988851,SLITRK1,chr13,S_Shelf
cg16727923,SLITRK1,chr13,Island
cg18789918,SLITRK1,chr13,N_Shore
cg18937395,SLITRK1,chr13,S_Shore
cg19696317,SLITRK1,chr13,S_Shelf
cg20312205,SLITRK1,chr13,S_Shelf
cg21448057,SLITRK1,chr13,Island
cg25188032,SLITRK1,chr13,S_Shore
cg25938646,SLITRK1,chr13,S_Shelf
cg26998274,SLITRK1,chr13,S_Shelf
cg01796247,SLITRK2,chrX,N_Shore
cg02352295,SLITRK2,chrX,N_Shore
cg08609270,SLITRK2,chrX,Island
cg09610569,SLITRK2,chrX,Island
cg23106251,SLITRK2,chrX,Island
cg00059161,SLITRK3,chr3,Open_Sea
cg01882260,SLITRK3,chr3,Open_Sea
cg03177600,SLITRK3,chr3,Open_Sea
cg04228468,SLITRK3,chr3,Open_Sea
cg04481181,SLITRK3,chr3,Open_Sea
cg06312254,SLITRK3,chr3,Open_Sea
cg17211349,SLITRK3,chr3,Open_Sea
cg18989709,SLITRK3,chr3,Open_Sea
cg19532307,SLITRK3,chr3,Open_Sea
cg25831075,SLITRK3,chr3,Open_Sea
cg05322190,SLITRK4,chrX,N_Shelf
cg10288278,SLITRK4,chrX,Island
cg10868293,SLITRK4,chrX,Open_Sea
cg17740349,SLITRK4,chrX,N_Shore
cg18520603,SLITRK4,chrX,Open_Sea
cg23297872,SLITRK4,chrX,Island
cg23575876,SLITRK4,chrX,S_Shore
cg27296664,SLITRK4,chrX,S_Shore
cg27301423,SLITRK4,chrX,Open_Sea
cg04479219,SLITRK5,chr13,Island
cg12271981,SLITRK5,chr13,Island
cg16821446,SLITRK5,chr13,N_Shore
cg19577779,SLITRK5,chr13,Island
cg24366314,SLITRK5,chr13,Island
cg12762527,SLK,chr10,S_Shelf
cg06672696,SLMAP,chr3,Open_Sea
cg12188830,SLMAP,chr3,Island
cg00956964,SLMO1,chr18,Island
cg15655500,SLMO1,chr18,Island
cg26185079,SLMO1,chr18,S_Shelf
cg20623172,SLMO2,chr20,S_Shore
cg26216876,SLMO2,chr20,N_Shore
cg11117131,SLN,chr11,Open_Sea
cg12237269,SLN,chr11,Open_Sea
cg16476427,SLN,chr11,Open_Sea
cg17971003,SLN,chr11,Open_Sea
cg24122826,SLN,chr11,Open_Sea
cg27262398,SLN,chr11,Open_Sea
cg08548498,SLPI,chr20,Open_Sea
cg23480341,SLPI,chr20,Open_Sea
cg06565975,SLURP1,chr8,S_Shelf
cg07441143,SLURP1,chr8,S_Shelf
cg13411229,SLURP1,chr8,S_Shelf
cg20108693,SLURP1,chr8,S_Shelf
cg03797305,SLX1A-SULT1A3,chr16,S_Shelf
cg05058976,SLX4,chr16,N_Shore
cg08367804,SLX4,chr16,Island
cg27596226,SLX4,chr16,Open_Sea
cg23558337,SLX4IP,chr20,Open_Sea
cg14561362,SMAD1,chr4,Open_Sea
cg03294491,SMAD2,chr18,S_Shore
cg06236559,SMAD2,chr18,S_Shore
cg17243289,SMAD2,chr18,Island
cg26130023,SMAD2,chr18,N_Shelf
cg00445232,SMAD3,chr15,Open_Sea
cg00718923,SMAD3,chr15,Open_Sea
cg01710852,SMAD3,chr15,Open_Sea
cg03480935,SMAD3,chr15,Open_Sea
cg03947447,SMAD3,chr15,Open_Sea
cg05438378,SMAD3,chr15,Open_Sea
cg10780949,SMAD3,chr15,Open_Sea
cg13756898,SMAD3,chr15,Open_Sea
cg17184477,SMAD3,chr15,S_Shore
cg18603446,SMAD3,chr15,Open_Sea
cg19193595,SMAD3,chr15,Open_Sea
cg20353227,SMAD3,chr15,Open_Sea
cg25594736,SMAD3,chr15,Open_Sea
cg26913446,SMAD3,chr15,Open_Sea
cg10619318,SMAD5,chr5,S_Shore
cg15329133,SMAD5,chr5,N_Shore
cg26818820,SMAD5,chr5,N_Shore
cg01678084,SMAD6,chr15,Open_Sea
cg02171905,SMAD6,chr15,Open_Sea
cg04093349,SMAD6,chr15,S_Shelf
cg06103624,SMAD6,chr15,S_Shelf
cg09177248,SMAD6,chr15,Open_Sea
cg10402698,SMAD6,chr15,S_Shelf
cg12216518,SMAD6,chr15,S_Shelf
cg12476188,SMAD6,chr15,S_Shelf
cg13601605,SMAD6,chr15,Open_Sea
cg16553757,SMAD6,chr15,Open_Sea
cg16889659,SMAD6,chr15,Open_Sea
cg17921193,SMAD6,chr15,Island
cg23172828,SMAD6,chr15,S_Shelf
cg02184281,SMAD7,chr18,Island
cg07661480,SMAD7,chr18,Island
cg11909137,SMAD7,chr18,Open_Sea
cg13398027,SMAD7,chr18,Island
cg14283454,SMAD7,chr18,S_Shore
cg19430553,SMAD7,chr18,Open_Sea
cg24375218,SMAD7,chr18,Open_Sea
cg01034396,SMAD9,chr13,S_Shore
cg01044129,SMAD9,chr13,Open_Sea
cg02819828,SMAD9,chr13,Open_Sea
cg03283486,SMAD9,chr13,Open_Sea
cg13165085,SMAD9,chr13,Open_Sea
cg14168755,SMAD9,chr13,Open_Sea
cg16194715,SMAD9,chr13,Open_Sea
cg01281718,SMAP1,chr6,N_Shore
cg13611783,SMAP1,chr6,Island
cg01980495,SMARCA2,chr9,Island
cg04726876,SMARCA2,chr9,Island
cg10624786,SMARCA2,chr9,Island
cg21140292,SMARCA2,chr9,Island
cg03430864,SMARCA4,chr19,Island
cg04334773,SMARCA4,chr19,S_Shore
cg08619385,SMARCA5,chr4,S_Shelf
cg12776902,SMARCA5,chr4,Open_Sea
cg01203365,SMARCAL1,chr2,Open_Sea
cg05311180,SMARCAL1,chr2,Open_Sea
