cpg,gene,chromosome,f_type
cg05081514,TSNARE1,chr8,Open_Sea
cg05202073,TSNARE1,chr8,N_Shore
cg05981406,TSNARE1,chr8,Open_Sea
cg06454464,TSNARE1,chr8,N_Shore
cg06541938,TSNARE1,chr8,Open_Sea
cg06622267,TSNARE1,chr8,N_Shelf
cg06771664,TSNARE1,chr8,N_Shelf
cg07485787,TSNARE1,chr8,S_Shore
cg07863950,TSNARE1,chr8,S_Shelf
cg08006053,TSNARE1,chr8,S_Shelf
cg08217567,TSNARE1,chr8,Open_Sea
cg08622648,TSNARE1,chr8,Open_Sea
cg08856841,TSNARE1,chr8,Island
cg08929713,TSNARE1,chr8,Open_Sea
cg08994061,TSNARE1,chr8,Island
cg09605693,TSNARE1,chr8,Open_Sea
cg10761372,TSNARE1,chr8,Island
cg10827559,TSNARE1,chr8,Open_Sea
cg11277662,TSNARE1,chr8,Island
cg11321371,TSNARE1,chr8,Open_Sea
cg11740861,TSNARE1,chr8,N_Shore
cg11893698,TSNARE1,chr8,Open_Sea
cg12568407,TSNARE1,chr8,Island
cg14832432,TSNARE1,chr8,Open_Sea
cg17376205,TSNARE1,chr8,Open_Sea
cg17478552,TSNARE1,chr8,N_Shore
cg17573028,TSNARE1,chr8,S_Shore
cg17635294,TSNARE1,chr8,Open_Sea
cg18128673,TSNARE1,chr8,Island
cg18545183,TSNARE1,chr8,Island
cg18579475,TSNARE1,chr8,Open_Sea
cg18824193,TSNARE1,chr8,Open_Sea
cg19503351,TSNARE1,chr8,Open_Sea
cg20980299,TSNARE1,chr8,Open_Sea
cg21194021,TSNARE1,chr8,Open_Sea
cg21663359,TSNARE1,chr8,S_Shelf
cg22236890,TSNARE1,chr8,N_Shore
cg23105338,TSNARE1,chr8,Island
cg23790050,TSNARE1,chr8,Open_Sea
cg24037651,TSNARE1,chr8,Open_Sea
cg24465384,TSNARE1,chr8,S_Shelf
cg24822074,TSNARE1,chr8,N_Shelf
cg24930856,TSNARE1,chr8,N_Shore
cg25456425,TSNARE1,chr8,N_Shore
cg26040200,TSNARE1,chr8,Open_Sea
cg26225406,TSNARE1,chr8,Open_Sea
cg26720961,TSNARE1,chr8,Open_Sea
cg26997553,TSNARE1,chr8,Island
cg09276072,TSNAXIP1,chr16,Open_Sea
cg03987847,TSPAN1,chr1,Open_Sea
cg05371506,TSPAN1,chr1,Open_Sea
cg00509207,TSPAN11,chr12,N_Shore
cg12203525,TSPAN11,chr12,Open_Sea
cg02904800,TSPAN12,chr7,Open_Sea
cg03913921,TSPAN12,chr7,N_Shore
cg06458092,TSPAN12,chr7,Island
cg12650011,TSPAN12,chr7,S_Shore
cg13942782,TSPAN12,chr7,Open_Sea
cg15550972,TSPAN12,chr7,Open_Sea
cg19498319,TSPAN13,chr7,N_Shore
cg23733826,TSPAN13,chr7,Island
cg06685340,TSPAN14,chr10,Island
cg09626299,TSPAN14,chr10,N_Shore
cg10493125,TSPAN15,chr10,Open_Sea
cg01255913,TSPAN17,chr5,Island
cg02734661,TSPAN17,chr5,S_Shore
cg07347294,TSPAN17,chr5,Open_Sea
cg14673162,TSPAN17,chr5,Island
cg04898130,TSPAN18,chr11,Open_Sea
cg13989519,TSPAN18,chr11,Open_Sea
cg20852945,TSPAN18,chr11,Open_Sea
cg23500396,TSPAN18,chr11,Open_Sea
cg25102417,TSPAN2,chr1,S_Shore
cg27442412,TSPAN2,chr1,Island
cg17138684,TSPAN3,chr15,S_Shore
cg15357934,TSPAN31,chr12,Open_Sea
cg24502192,TSPAN31,chr12,Open_Sea
cg09785033,TSPAN32,chr11,Open_Sea
cg00566516,TSPAN33,chr7,N_Shore
cg09916853,TSPAN33,chr7,Island
cg01422274,TSPAN4,chr11,Island
cg01636582,TSPAN4,chr11,S_Shore
cg03918313,TSPAN4,chr11,N_Shelf
cg04552852,TSPAN4,chr11,S_Shore
cg06823354,TSPAN4,chr11,Open_Sea
cg07047068,TSPAN4,chr11,S_Shore
cg08639843,TSPAN4,chr11,S_Shore
cg12464638,TSPAN4,chr11,S_Shore
cg12776156,TSPAN4,chr11,N_Shore
cg13614606,TSPAN4,chr11,Open_Sea
cg13992402,TSPAN4,chr11,S_Shore
cg14139652,TSPAN4,chr11,S_Shelf
cg15437031,TSPAN4,chr11,S_Shelf
cg17998346,TSPAN4,chr11,Open_Sea
cg19303748,TSPAN4,chr11,S_Shore
cg19386379,TSPAN4,chr11,S_Shore
cg23938637,TSPAN4,chr11,Open_Sea
cg24869272,TSPAN4,chr11,Island
cg04702572,TSPAN5,chr4,Open_Sea
cg11693424,TSPAN5,chr4,Open_Sea
cg14414891,TSPAN5,chr4,Open_Sea
cg22031466,TSPAN5,chr4,Open_Sea
cg05756094,TSPAN8,chr12,Open_Sea
cg13135376,TSPAN8,chr12,Open_Sea
cg21758446,TSPAN8,chr12,Open_Sea
cg06791091,TSPAN9,chr12,Open_Sea
cg07691686,TSPAN9,chr12,Open_Sea
cg07718308,TSPAN9,chr12,S_Shore
cg08872781,TSPAN9,chr12,Open_Sea
cg08884539,TSPAN9,chr12,Open_Sea
cg09313745,TSPAN9,chr12,Open_Sea
cg12371704,TSPAN9,chr12,Open_Sea
cg12562403,TSPAN9,chr12,Open_Sea
cg14129589,TSPAN9,chr12,Open_Sea
cg15724985,TSPAN9,chr12,Open_Sea
cg15852320,TSPAN9,chr12,Open_Sea
cg18039042,TSPAN9,chr12,N_Shore
cg20467114,TSPAN9,chr12,Open_Sea
cg22132193,TSPAN9,chr12,Open_Sea
cg23702046,TSPAN9,chr12,Open_Sea
cg24281891,TSPAN9,chr12,Open_Sea
cg24732702,TSPAN9,chr12,Open_Sea
cg25030514,TSPAN9,chr12,Open_Sea
cg01644385,TSPEAR,chr21,N_Shore
cg02791891,TSPEAR,chr21,N_Shelf
cg02858449,TSPEAR,chr21,Open_Sea
cg23703089,TSPEAR,chr21,N_Shore
cg24421865,TSPEAR,chr21,Open_Sea
cg25399267,TSPEAR,chr21,Island
cg25517707,TSPEAR,chr21,Open_Sea
cg00343092,TSPO,chr22,Island
cg01678833,TSPO,chr22,N_Shore
cg09282946,TSPO,chr22,S_Shelf
cg13428073,TSPO,chr22,Open_Sea
cg00028034,TSPY26P,chr20,S_Shore
cg01239154,TSPY26P,chr20,N_Shore
cg22329555,TSPY26P,chr20,N_Shore
cg01809408,TSPYL2,chrX,S_Shore
cg09503853,TSPYL5,chr8,S_Shore
cg15747595,TSPYL5,chr8,Island
cg18458131,TSPYL5,chr8,N_Shore
cg19653425,TSPYL5,chr8,N_Shelf
cg22319311,TSPYL5,chr8,Island
cg23197859,TSPYL5,chr8,S_Shore
cg24512297,TSPYL5,chr8,N_Shore
cg03646994,TSSC1,chr2,N_Shore
cg05740808,TSSC1,chr2,Open_Sea
cg07131274,TSSC1,chr2,Open_Sea
cg07473478,TSSC1,chr2,Island
cg08716976,TSSC1,chr2,Open_Sea
cg08976316,TSSC1,chr2,Open_Sea
cg10083149,TSSC1,chr2,Island
cg12004430,TSSC1,chr2,Open_Sea
cg12924525,TSSC1,chr2,S_Shore
cg14950134,TSSC1,chr2,Open_Sea
cg15913725,TSSC1,chr2,Island
cg16182685,TSSC1,chr2,Open_Sea
cg17826786,TSSC1,chr2,S_Shore
cg20144002,TSSC1,chr2,Open_Sea
cg20898305,TSSC1,chr2,Open_Sea
cg21827581,TSSC1,chr2,Open_Sea
cg21842959,TSSC1,chr2,Open_Sea
cg23245316,TSSC1,chr2,Open_Sea
cg23271998,TSSC1,chr2,Open_Sea
cg23666856,TSSC1,chr2,Open_Sea
cg24376022,TSSC1,chr2,Open_Sea
cg25411977,TSSC1,chr2,Island
cg25735823,TSSC1,chr2,Open_Sea
cg27612389,TSSC1,chr2,Open_Sea
cg09229931,TSSC2,chr11,S_Shore
cg02485697,TSSC4,chr11,S_Shore
cg04802545,TSSC4,chr11,S_Shore
cg05557255,TSSC4,chr11,Island
cg06268956,TSSC4,chr11,S_Shore
cg10819467,TSSC4,chr11,S_Shore
cg12672540,TSSC4,chr11,S_Shore
cg23054121,TSSC4,chr11,S_Shore
cg23594951,TSSC4,chr11,Island
cg24198889,TSSC4,chr11,S_Shore
cg01414194,TSTA3,chr8,S_Shore
cg04413872,TSTA3,chr8,N_Shore
cg18800100,TSTA3,chr8,Island
cg11927672,TSTD3,chr6,Open_Sea
cg00852534,TTBK1,chr6,S_Shore
cg00975589,TTBK1,chr6,N_Shore
cg02694972,TTBK1,chr6,N_Shelf
cg06241901,TTBK1,chr6,Island
cg08491919,TTBK1,chr6,S_Shelf
cg13675015,TTBK1,chr6,Open_Sea
cg17502394,TTBK1,chr6,Island
cg23146472,TTBK1,chr6,S_Shelf
cg23228858,TTBK1,chr6,S_Shelf
cg24787138,TTBK1,chr6,S_Shelf
cg24901317,TTBK1,chr6,N_Shelf
cg25521481,TTBK1,chr6,S_Shelf
cg26580480,TTBK1,chr6,N_Shore
cg10815955,TTC1,chr5,Open_Sea
cg14001314,TTC1,chr5,Open_Sea
cg02761419,TTC12,chr11,Open_Sea
cg14373873,TTC12,chr11,Open_Sea
cg14632485,TTC12,chr11,Open_Sea
cg15880716,TTC12,chr11,Open_Sea
cg22737478,TTC12,chr11,Open_Sea
cg13874049,TTC16,chr9,S_Shelf
cg03073814,TTC19,chr17,Island
cg07133692,TTC19,chr17,Island
cg21795699,TTC19,chr17,Island
cg07063916,TTC21B,chr2,N_Shore
cg10938836,TTC21B,chr2,Island
cg10985993,TTC21B,chr2,Island
cg24207698,TTC21B,chr2,S_Shore
cg02584939,TTC22,chr1,S_Shore
cg08872579,TTC22,chr1,N_Shore
cg10765992,TTC23,chr15,Open_Sea
cg17478282,TTC24,chr1,Open_Sea
cg14340336,TTC25,chr17,S_Shelf
cg21926619,TTC25,chr17,Open_Sea
cg04662241,TTC26,chr7,Island
cg15121053,TTC26,chr7,Island
cg05776245,TTC27,chr2,S_Shelf
cg09303312,TTC27,chr2,N_Shore
cg05838101,TTC28,chr22,Open_Sea
cg12905931,TTC28,chr22,Open_Sea
cg24671530,TTC28,chr22,N_Shore
cg14332570,TTC29,chr4,Open_Sea
cg14825729,TTC29,chr4,Island
cg22220986,TTC29,chr4,Open_Sea
cg18592315,TTC3,chr21,Open_Sea
cg18188347,TTC30B,chr2,Island
cg20357023,TTC30B,chr2,Island
cg23306229,TTC30B,chr2,Island
cg08025019,TTC32,chr2,N_Shelf
cg14766231,TTC32,chr2,S_Shore
cg04830049,TTC34,chr1,S_Shore
cg10117795,TTC34,chr1,Island
cg13463719,TTC34,chr1,S_Shore
cg14216876,TTC34,chr1,Island
cg24045590,TTC34,chr1,Island
cg00344801,TTC38,chr22,Island
cg06041363,TTC38,chr22,N_Shore
cg08471335,TTC38,chr22,Island
cg02182827,TTC39A,chr1,N_Shore
cg14520573,TTC39B,chr9,Island
cg05401069,TTC39C,chr18,Open_Sea
cg06586496,TTC39C,chr18,N_Shelf
cg07205589,TTC39C,chr18,S_Shore
cg17736676,TTC39C,chr18,Island
cg22330625,TTC39C,chr18,S_Shelf
cg01576669,TTC3P1,chrX,Open_Sea
cg17125315,TTC3P1,chrX,Open_Sea
cg00018845,TTC6,chr14,Island
cg01085210,TTC6,chr14,N_Shore
cg01087008,TTC6,chr14,Island
cg04215800,TTC6,chr14,Island
cg06961237,TTC6,chr14,Open_Sea
cg08177882,TTC6,chr14,Open_Sea
cg09225388,TTC6,chr14,S_Shelf
cg11122170,TTC6,chr14,Open_Sea
cg16539957,TTC6,chr14,N_Shore
cg16703420,TTC6,chr14,Open_Sea
cg18888687,TTC6,chr14,Open_Sea
cg19578835,TTC6,chr14,Island
cg21731375,TTC6,chr14,Island
cg24126941,TTC6,chr14,Island
cg03303515,TTC7A,chr2,Open_Sea
cg20090162,TTC7A,chr2,Open_Sea
cg23978866,TTC7A,chr2,Open_Sea
cg01955025,TTC7B,chr14,S_Shelf
cg04213489,TTC7B,chr14,S_Shelf
cg04874061,TTC7B,chr14,S_Shelf
cg05168764,TTC7B,chr14,S_Shore
cg08046963,TTC7B,chr14,Open_Sea
cg10062874,TTC7B,chr14,Open_Sea
cg13763345,TTC7B,chr14,Open_Sea
cg18172833,TTC7B,chr14,N_Shelf
cg18655025,TTC7B,chr14,S_Shore
cg18818993,TTC7B,chr14,S_Shore
cg19738882,TTC7B,chr14,N_Shelf
cg23391891,TTC7B,chr14,Island
cg23870587,TTC7B,chr14,Open_Sea
cg24230355,TTC7B,chr14,Island
cg04574282,TTC8,chr14,Open_Sea
cg07077507,TTC8,chr14,N_Shore
cg13971376,TTC8,chr14,Open_Sea
cg01634544,TTC9,chr14,Open_Sea
cg08280368,TTC9,chr14,S_Shore
cg07876950,TTC9B,chr19,N_Shore
cg14882636,TTC9B,chr19,N_Shore
cg03807741,TTC9C,chr11,S_Shore
cg14039299,TTF1,chr9,Open_Sea
cg08503393,TTI2,chr8,Island
cg12973479,TTI2,chr8,Island
cg15219933,TTK,chr6,Island
cg01217204,TTL,chr2,Island
cg10216105,TTL,chr2,Island
cg09047884,TTLL1,chr22,N_Shore
cg18982625,TTLL1,chr22,S_Shore
cg22637865,TTLL1,chr22,S_Shore
cg03278726,TTLL10,chr1,Island
cg05706898,TTLL10,chr1,Open_Sea
cg07841371,TTLL10,chr1,Open_Sea
cg14008593,TTLL10,chr1,Open_Sea
cg19584957,TTLL10,chr1,Open_Sea
cg23275914,TTLL10,chr1,Open_Sea
cg27631599,TTLL10,chr1,N_Shore
cg14235155,TTLL11,chr9,Open_Sea
cg14589371,TTLL11,chr9,N_Shelf
cg01021975,TTLL12,chr22,Island
cg03052856,TTLL12,chr22,N_Shelf
cg04936242,TTLL12,chr22,N_Shore
cg06110365,TTLL12,chr22,Island
cg09976981,TTLL12,chr22,Open_Sea
cg10960681,TTLL12,chr22,N_Shelf
cg18016195,TTLL12,chr22,S_Shore
cg08066917,TTLL2,chr6,N_Shore
cg12245321,TTLL2,chr6,Open_Sea
cg22772386,TTLL2,chr6,N_Shore
cg23136799,TTLL2,chr6,N_Shore
cg01827633,TTLL4,chr2,Open_Sea
cg11123644,TTLL4,chr2,Open_Sea
cg09236323,TTLL5,chr14,Open_Sea
cg23920251,TTLL5,chr14,Open_Sea
cg08137716,TTLL6,chr17,Open_Sea
cg21745595,TTLL6,chr17,Open_Sea
cg25515941,TTLL6,chr17,Open_Sea
cg03959147,TTLL7,chr1,Open_Sea
cg00117914,TTLL8,chr22,Open_Sea
cg01145026,TTLL8,chr22,S_Shore
cg01244243,TTLL8,chr22,Island
cg02042736,TTLL8,chr22,N_Shore
cg09520414,TTLL8,chr22,N_Shelf
cg17558497,TTLL8,chr22,Island
cg18067749,TTLL8,chr22,Island
cg19977691,TTLL8,chr22,N_Shelf
cg23116504,TTLL8,chr22,S_Shore
cg24682541,TTLL8,chr22,S_Shelf
cg25517151,TTLL9,chr20,Island
cg02880032,TTN,chr2,Open_Sea
cg05185019,TTN,chr2,Open_Sea
cg05905699,TTN,chr2,Open_Sea
cg08844993,TTN,chr2,Open_Sea
cg10859358,TTN,chr2,Open_Sea
cg11111214,TTN,chr2,Open_Sea
cg12541127,TTN,chr2,Open_Sea
cg15133917,TTN,chr2,Open_Sea
cg21825734,TTN,chr2,Open_Sea
cg04163863,TTPA,chr8,S_Shore
cg07362969,TTPA,chr8,Island
cg21461564,TTPA,chr8,S_Shore
cg10120040,TTPAL,chr20,Open_Sea
cg03180302,TTR,chr18,Open_Sea
cg11802583,TTR,chr18,Open_Sea
cg15666789,TTR,chr18,Open_Sea
cg03244189,TTTY14,chrY,Island
cg10187559,TTYH1,chr19,N_Shore
cg07739851,TTYH2,chr17,Open_Sea
cg00145404,TTYH3,chr7,Island
cg02046854,TTYH3,chr7,S_Shore
cg02393470,TTYH3,chr7,N_Shore
cg03041617,TTYH3,chr7,N_Shelf
cg03633004,TTYH3,chr7,S_Shore
cg04260633,TTYH3,chr7,Island
cg04773926,TTYH3,chr7,N_Shore
cg06795858,TTYH3,chr7,N_Shore
cg10648960,TTYH3,chr7,Open_Sea
cg11411865,TTYH3,chr7,S_Shore
cg12300084,TTYH3,chr7,N_Shelf
cg12904298,TTYH3,chr7,Island
cg14893935,TTYH3,chr7,Open_Sea
cg20052214,TTYH3,chr7,S_Shore
cg21257581,TTYH3,chr7,Island
cg22239213,TTYH3,chr7,Open_Sea
cg26053068,TTYH3,chr7,S_Shelf
cg26945643,TTYH3,chr7,N_Shelf
cg03096347,TUB,chr11,Open_Sea
cg05404005,TUB,chr11,Island
cg10308578,TUB,chr11,Island
cg11945096,TUB,chr11,Open_Sea
cg14064503,TUB,chr11,Open_Sea
cg24366425,TUB,chr11,S_Shelf
cg24940230,TUB,chr11,Open_Sea
cg05189008,TUBA1A,chr12,Island
cg11739541,TUBA1A,chr12,Island
cg15367082,TUBA1A,chr12,S_Shore
cg22064451,TUBA1A,chr12,S_Shore
cg03916364,TUBA1C,chr12,Open_Sea
cg06106839,TUBA1C,chr12,Open_Sea
cg11511819,TUBA3C,chr13,Open_Sea
cg20011604,TUBA3C,chr13,Island
cg22675150,TUBA3C,chr13,Open_Sea
cg21472059,TUBA3E,chr2,Island
cg17920653,TUBA4A,chr2,N_Shelf
cg00137491,TUBB,chr6,Island
cg02536431,TUBB,chr6,S_Shore
cg06608112,TUBB,chr6,N_Shore
cg12449931,TUBB,chr6,Island
cg16969458,TUBB,chr6,N_Shore
cg17431746,TUBB,chr6,N_Shore
cg21660604,TUBB,chr6,N_Shore
cg22001807,TUBB,chr6,S_Shore
cg26470641,TUBB,chr6,S_Shelf
cg27505349,TUBB,chr6,N_Shore
cg01108243,TUBB1,chr20,Open_Sea
cg03246914,TUBB1,chr20,N_Shelf
cg11134653,TUBB1,chr20,N_Shore
cg13756273,TUBB1,chr20,Open_Sea
cg21003465,TUBB1,chr20,Open_Sea
cg25433222,TUBB2A,chr6,S_Shore
cg27530015,TUBB2A,chr6,Island
cg12747860,TUBB2B,chr6,Island
cg24138650,TUBB2B,chr6,Island
cg05155977,TUBB2BP1,chr6,Open_Sea
cg09367727,TUBB2BP1,chr6,Open_Sea
cg02022294,TUBB3,chr16,Island
cg02615214,TUBB3,chr16,S_Shore
cg03117395,TUBB3,chr16,Island
cg06912355,TUBB3,chr16,Island
cg08383705,TUBB3,chr16,S_Shore
cg27222884,TUBB3,chr16,Island
cg04738552,TUBB4A,chr19,S_Shore
cg06399971,TUBB4A,chr19,S_Shore
cg06548442,TUBB4A,chr19,Island
cg08441918,TUBB4A,chr19,N_Shore
cg15677294,TUBB4A,chr19,S_Shore
cg05878968,TUBB4AP1,chrX,Open_Sea
cg08634657,TUBB4AP1,chrX,Open_Sea
cg12504641,TUBB4AP1,chrX,Open_Sea
cg16803643,TUBB4AP1,chrX,Open_Sea
cg13678470,TUBB4B,chr9,S_Shore
cg14655101,TUBB4B,chr9,Island
cg07085396,TUBB6,chr18,Island
cg12880777,TUBB6,chr18,Island
cg22467216,TUBB6,chr18,Island
cg11798685,TUBB7P,chr4,N_Shore
cg06370057,TUBB8,chr10,Island
cg06587797,TUBB8,chr10,Island
cg06848711,TUBB8,chr10,N_Shore
cg17131653,TUBB8P4,chr12,N_Shore
cg18238130,TUBB8P4,chr12,N_Shore
cg03435771,TUBB8P5,chr12,Open_Sea
cg07735710,TUBB8P5,chr12,Open_Sea
cg24493553,TUBB8P5,chr12,Open_Sea
cg26259001,TUBB8P6,chr1,Island
cg02723975,TUBBP1,chr8,Open_Sea
cg03186436,TUBBP1,chr8,Open_Sea
cg16600020,TUBBP1,chr8,Open_Sea
cg24296569,TUBBP1,chr8,Open_Sea
cg16372751,TUBBP5,chr9,Island
cg14753042,TUBBP6,chr7,Open_Sea
cg10260220,TUBG2,chr17,N_Shore
cg16825319,TUBG2,chr17,N_Shore
cg04148489,TUBGCP2,chr10,N_Shore
cg17752083,TUBGCP2,chr10,Island
cg18200800,TUBGCP2,chr10,Island
cg20522299,TUBGCP2,chr10,N_Shore
cg24193242,TUBGCP2,chr10,N_Shore
cg24861866,TUBGCP2,chr10,S_Shelf
cg25302952,TUBGCP2,chr10,N_Shelf
cg25333056,TUBGCP2,chr10,S_Shelf
cg00598009,TUBGCP3,chr13,S_Shore
cg01747036,TUBGCP3,chr13,Island
cg03702675,TUBGCP3,chr13,Open_Sea
cg09568556,TUBGCP3,chr13,Island
cg20992429,TUBGCP3,chr13,N_Shore
cg23595745,TUBGCP3,chr13,Island
cg12784172,TUBGCP4,chr15,N_Shore
cg21075560,TUBGCP4,chr15,Island
cg27063932,TUBGCP5,chr15,Open_Sea
cg10724940,TUBGCP6,chr22,Island
cg14585793,TUBGCP6,chr22,S_Shore
cg19851816,TUBGCP6,chr22,Island
cg04139827,TUFT1,chr1,Open_Sea
cg20383521,TUFT1,chr1,Open_Sea
cg21206133,TUFT1,chr1,N_Shore
cg01109227,TULP1,chr6,S_Shore
cg02333187,TULP1,chr6,S_Shelf
cg03368787,TULP1,chr6,S_Shore
cg17863274,TULP2,chr19,N_Shelf
cg24130284,TULP3,chr12,Open_Sea
cg07215697,TULP4,chr6,Open_Sea
cg09156769,TULP4,chr6,Island
cg16279088,TULP4,chr6,Island
cg16312872,TULP4,chr6,Open_Sea
cg17087698,TULP4,chr6,Open_Sea
cg11141718,TUNAR,chr14,Open_Sea
cg14495359,TUNAR,chr14,S_Shelf
cg26255254,TUNAR,chr14,Open_Sea
cg27322699,TUNAR,chr14,Open_Sea
cg01547809,TUSC2,chr3,N_Shore
cg14510374,TUSC2,chr3,Island
cg21660964,TUSC2,chr3,Island
cg13996963,TUSC3,chr8,Island
cg16243756,TUSC3,chr8,Island
cg18211014,TUSC3,chr8,Open_Sea
cg19645256,TUSC5,chr17,Open_Sea
cg21253721,TUSC5,chr17,Open_Sea
cg26738404,TUSC5,chr17,Open_Sea
cg07627452,TUSC8,chr13,Open_Sea
cg27584980,TVP23A,chr16,S_Shore
cg14830118,TVP23B,chr17,N_Shore
cg04702396,TVP23C,chr17,Island
cg12801917,TVP23C,chr17,Open_Sea
cg24368998,TVP23C,chr17,S_Shore
cg25234170,TVP23C,chr17,S_Shore
cg14875920,TWF1,chr12,Island
cg16457413,TWF2,chr3,N_Shelf
cg03367757,TWIST1,chr7,Island
cg03784436,TWIST1,chr7,N_Shore
cg09864050,TWIST1,chr7,N_Shore
cg12093519,TWIST1,chr7,S_Shore
cg19193956,TWIST1,chr7,S_Shore
cg05357919,TWIST2,chr2,N_Shore
cg15548656,TWIST2,chr2,N_Shelf
cg17253741,TWIST2,chr2,N_Shelf
cg18944014,TWIST2,chr2,N_Shelf
cg06639246,TWISTNB,chr7,N_Shore
cg26648455,TWISTNB,chr7,Open_Sea
cg18320111,TWSG1,chr18,Open_Sea
cg07222263,TXLNA,chr1,Island
cg13785196,TXLNA,chr1,S_Shore
cg14084730,TXLNA,chr1,Island
cg19413799,TXLNA,chr1,Island
cg18953104,TXLNB,chr6,Open_Sea
cg24577131,TXLNB,chr6,Open_Sea
cg17876277,TXLNG,chrX,Open_Sea
cg18538900,TXLNG,chrX,Island
cg19078334,TXN,chr9,Island
cg03382501,TXNDC11,chr16,Open_Sea
cg03160895,TXNDC12,chr1,N_Shore
cg14069412,TXNDC15,chr5,N_Shore
cg17203840,TXNDC15,chr5,N_Shore
cg05315276,TXNDC16,chr14,Open_Sea
cg02711020,TXNDC2,chr18,Open_Sea
cg14073856,TXNDC2,chr18,Open_Sea
cg02301039,TXNDC9,chr2,N_Shore
cg22525212,TXNIP,chr1,S_Shore
cg00152799,TXNL1,chr18,S_Shore
cg17140299,TXNL1,chr18,Open_Sea
cg06434061,TXNL4A,chr18,Island
cg07640391,TXNL4A,chr18,Open_Sea
cg16759783,TXNL4A,chr18,N_Shore
cg02340615,TXNRD1,chr12,Open_Sea
cg03331715,TXNRD1,chr12,Open_Sea
cg05192898,TXNRD1,chr12,N_Shore
cg15647029,TXNRD1,chr12,Open_Sea
cg19722698,TXNRD1,chr12,N_Shelf
cg01057705,TXNRD2,chr22,N_Shore
cg06564500,TXNRD2,chr22,N_Shore
cg09043524,TXNRD2,chr22,N_Shelf
cg11854392,TXNRD2,chr22,Open_Sea
cg13473117,TXNRD2,chr22,Open_Sea
cg00233756,TXNRD3,chr3,Island
cg08711118,TXNRD3,chr3,Open_Sea
cg09441348,TXNRD3,chr3,Open_Sea
cg26410840,TXNRD3,chr3,Open_Sea
cg06622468,TYK2,chr19,Island
cg26265787,TYK2,chr19,S_Shore
cg06345736,TYMP,chr22,N_Shore
cg15522677,TYMS,chr18,S_Shore
cg17082634,TYRO3,chr15,N_Shore
cg25906537,TYRO3,chr15,Open_Sea
cg03363633,TYROBP,chr19,Open_Sea
cg05274944,TYRP1,chr9,Open_Sea
cg02922908,TYSND1,chr10,N_Shore
cg18815006,TYSND1,chr10,Island
cg25332325,TYSND1,chr10,Island
cg10783331,TYW3,chr1,Open_Sea
cg03889479,U1,chr1,Island
cg04689371,U2AF2,chr19,Island
cg15583885,U2AF2,chr19,Island
cg01375248,U2SURP,chr3,S_Shelf
cg02351425,U2SURP,chr3,Open_Sea
cg26460506,U95743.1,chr16,Open_Sea
cg10177766,UACA,chr15,Open_Sea
cg17798857,UACA,chr15,Open_Sea
cg01939891,UAP1,chr1,S_Shelf
cg04545659,UAP1L1,chr9,Island
cg15396367,UAP1L1,chr9,Island
cg27336178,UAP1L1,chr9,Island
cg07862274,UBA1,chrX,Island
cg14728856,UBA1,chrX,N_Shore
cg21635584,UBA3,chr3,S_Shore
cg08168847,UBA6,chr4,S_Shore
cg19535096,UBA6-AS1,chr4,Open_Sea
cg27219973,UBA6-AS1,chr4,Open_Sea
cg09874127,UBA7,chr3,Open_Sea
cg16970828,UBA7,chr3,Open_Sea
cg09446127,UBAC1,chr9,Island
cg13428921,UBAC1,chr9,Open_Sea
cg14352140,UBAC1,chr9,Open_Sea
cg05257202,UBAC2,chr13,Open_Sea
cg15426006,UBAC2,chr13,Open_Sea
cg16139401,UBAC2,chr13,Island
cg16311158,UBAC2,chr13,Island
cg16683060,UBAC2,chr13,Open_Sea
cg16941122,UBAC2,chr13,Open_Sea
cg21461805,UBAC2,chr13,Open_Sea
cg21788972,UBAC2,chr13,Island
cg11599414,UBAP1L,chr15,Open_Sea
cg09416366,UBAP2L,chr1,N_Shelf
cg11248189,UBAP2L,chr1,Open_Sea
cg10690747,UBASH3A,chr21,Open_Sea
cg13578652,UBASH3A,chr21,Open_Sea
cg13826749,UBASH3A,chr21,Open_Sea
cg08127916,UBASH3B,chr11,Open_Sea
cg08706575,UBASH3B,chr11,N_Shore
cg09702779,UBASH3B,chr11,Island
cg10648543,UBASH3B,chr11,Open_Sea
cg16564135,UBASH3B,chr11,Open_Sea
cg22806934,UBASH3B,chr11,Open_Sea
cg23554917,UBASH3B,chr11,S_Shelf
cg25943661,UBASH3B,chr11,Open_Sea
cg03954587,UBB,chr17,Island
cg24668364,UBB,chr17,Island
cg25692892,UBB,chr17,Island
cg24535046,UBBP4,chr17,Open_Sea
cg09692125,UBC,chr12,N_Shelf
cg11067013,UBC,chr12,S_Shelf
cg12984369,UBC,chr12,N_Shore
cg26312059,UBC,chr12,Island
cg02405128,UBDP1,chr6,Open_Sea
cg00935924,UBE2A,chrX,Island
cg04162504,UBE2A,chrX,Open_Sea
cg06273903,UBE2A,chrX,N_Shore
cg14254545,UBE2A,chrX,Open_Sea
cg16899229,UBE2A,chrX,Open_Sea
cg14711145,UBE2B,chr5,S_Shelf
cg02405476,UBE2C,chr20,S_Shore
cg03969725,UBE2C,chr20,S_Shore
cg14778608,UBE2D1,chr10,N_Shore
cg24631950,UBE2D1,chr10,N_Shore
cg03652611,UBE2D2,chr5,Island
cg06005644,UBE2D2,chr5,Island
cg12303215,UBE2D2,chr5,Open_Sea
